employer_id,periode,expected_contribution,actual_remittance
EMP-0278,2025-12,143260000.0,144252000.0
EMP-0279,2025-01,110436000.0,109205000.0
EMP-0279,2025-02,108926000.0,108590000.0
EMP-0279,2025-03,109494000.0,107185000.0
EMP-0279,2025-04,107037000.0,107663000.0
EMP-0279,2025-05,106602000.0,106445000.0
EMP-0279,2025-06,105721000.0,106425000.0
EMP-0279,2025-07,104436000.0,104187000.0
EMP-0279,2025-08,108783000.0,107918000.0
EMP-0279,2025-09,104517000.0,104030000.0
EMP-0279,2025-10,103768000.0,105371000.0
EMP-0279,2025-11,104506000.0,105885000.0
EMP-0279,2025-12,106068000.0,106038000.0
EMP-0280,2025-01,145979000.0,148257000.0
EMP-0280,2025-02,147837000.0,149423000.0
EMP-0280,2025-03,144128000.0,143454000.0
EMP-0280,2025-04,142714000.0,141781000.0
EMP-0280,2025-05,144202000.0,142875000.0
EMP-0280,2025-06,142563000.0,142265000.0
EMP-0280,2025-07,143912000.0,145045000.0
EMP-0280,2025-08,144697000.0,143942000.0
EMP-0280,2025-09,146912000.0,145524000.0
EMP-0280,2025-10,149537000.0,151858000.0
EMP-0280,2025-11,157768000.0,158598000.0
EMP-0280,2025-12,155895000.0,155817000.0
EMP-0281,2025-01,100825000.0,98635000.0
EMP-0281,2025-02,100670000.0,101481000.0
EMP-0281,2025-03,106136000.0,104827000.0
EMP-0281,2025-04,102966000.0,103163000.0
EMP-0281,2025-05,102424000.0,103252000.0
EMP-0281,2025-06,102175000.0,103325000.0
EMP-0281,2025-07,100941000.0,99983000.0
EMP-0281,2025-08,102015000.0,103113000.0
EMP-0281,2025-09,104332000.0,104466000.0
EMP-0281,2025-10,110333000.0,110800000.0
EMP-0281,2025-11,108678000.0,107402000.0
EMP-0281,2025-12,106209000.0,104525000.0
EMP-0282,2025-01,96542000.0,98390000.0
EMP-0282,2025-02,98389000.0,100027000.0
EMP-0282,2025-03,96820000.0,94956000.0
EMP-0282,2025-04,101265000.0,102122000.0
EMP-0282,2025-05,102338000.0,101873000.0
EMP-0282,2025-06,98559000.0,99569000.0
EMP-0282,2025-07,93511000.0,92072000.0
EMP-0282,2025-08,98743000.0,98563000.0
EMP-0282,2025-09,100639000.0,101129000.0
EMP-0282,2025-10,98592000.0,96828000.0
EMP-0282,2025-11,103647000.0,102244000.0
EMP-0282,2025-12,101121000.0,100781000.0
EMP-0283,2025-01,49955000.0,49326000.0
EMP-0283,2025-02,48030000.0,47983000.0
EMP-0283,2025-03,47605000.0,47504000.0
EMP-0283,2025-04,47122000.0,47349000.0
EMP-0283,2025-05,47521000.0,47795000.0
EMP-0283,2025-06,47796000.0,47538000.0
EMP-0283,2025-07,49797000.0,50232000.0
EMP-0283,2025-08,48666000.0,48079000.0
EMP-0283,2025-09,47730000.0,47271000.0
EMP-0283,2025-10,49498000.0,48261000.0
EMP-0283,2025-11,49955000.0,49854000.0
EMP-0283,2025-12,50753000.0,51443000.0
EMP-0284,2025-01,122156000.0,122169000.0
EMP-0284,2025-02,126398000.0,125177000.0
EMP-0284,2025-03,125301000.0,122605000.0
EMP-0284,2025-04,126503000.0,124148000.0
EMP-0284,2025-05,126401000.0,125830000.0
EMP-0284,2025-06,123982000.0,123470000.0
EMP-0284,2025-07,128126000.0,128842000.0
EMP-0284,2025-08,125429000.0,127064000.0
EMP-0284,2025-09,125584000.0,126031000.0
EMP-0284,2025-10,125021000.0,124312000.0
EMP-0284,2025-11,126390000.0,127165000.0
EMP-0284,2025-12,121346000.0,121993000.0
EMP-0285,2025-01,98841000.0,99918000.0
EMP-0285,2025-02,94790000.0,93942000.0
EMP-0285,2025-03,93834000.0,94329000.0
EMP-0285,2025-04,89907000.0,90449000.0
EMP-0285,2025-05,85229000.0,85039000.0
EMP-0285,2025-06,82368000.0,81254000.0
EMP-0285,2025-07,79963000.0,79999000.0
EMP-0285,2025-08,84597000.0,83954000.0
EMP-0285,2025-09,83972000.0,84727000.0
EMP-0285,2025-10,84357000.0,84248000.0
EMP-0285,2025-11,85200000.0,85220000.0
EMP-0285,2025-12,82581000.0,82273000.0
EMP-0286,2025-01,44249000.0,44131000.0
EMP-0286,2025-02,44081000.0,44838000.0
EMP-0286,2025-03,45399000.0,45663000.0
EMP-0286,2025-04,48161000.0,47493000.0
EMP-0286,2025-05,45698000.0,45678000.0
EMP-0286,2025-06,44233000.0,43609000.0
EMP-0286,2025-07,43490000.0,44224000.0
EMP-0286,2025-08,43220000.0,43794000.0
EMP-0286,2025-09,43764000.0,44504000.0
EMP-0286,2025-10,42527000.0,41774000.0
EMP-0286,2025-11,45292000.0,44788000.0
EMP-0286,2025-12,44846000.0,44467000.0
EMP-0287,2025-01,154961000.0,153378000.0
EMP-0287,2025-02,159015000.0,157447000.0
EMP-0287,2025-03,159740000.0,158320000.0
EMP-0287,2025-04,160671000.0,160222000.0
EMP-0287,2025-05,161415000.0,162107000.0
EMP-0287,2025-06,160855000.0,161795000.0
EMP-0287,2025-07,163132000.0,164833000.0
EMP-0287,2025-08,166749000.0,167306000.0
EMP-0287,2025-09,158736000.0,159268000.0
EMP-0287,2025-10,154210000.0,156194000.0
EMP-0287,2025-11,153737000.0,154986000.0
EMP-0287,2025-12,154640000.0,155132000.0
EMP-0288,2025-01,57548000.0,56473000.0
EMP-0288,2025-02,56301000.0,57160000.0
EMP-0288,2025-03,56368000.0,55392000.0
EMP-0288,2025-04,57907000.0,57469000.0
EMP-0288,2025-05,63211000.0,61726000.0
EMP-0288,2025-06,61673000.0,62817000.0
EMP-0288,2025-07,61868000.0,61479000.0
EMP-0288,2025-08,61873000.0,61917000.0
EMP-0288,2025-09,63529000.0,62436000.0
EMP-0288,2025-10,61716000.0,61842000.0
EMP-0288,2025-11,63802000.0,64513000.0
EMP-0288,2025-12,59078000.0,58562000.0
EMP-0289,2025-01,166839000.0,166811000.0
EMP-0289,2025-02,162755000.0,163293000.0
EMP-0289,2025-03,163166000.0,161253000.0
EMP-0289,2025-04,174018000.0,175393000.0
EMP-0289,2025-05,169804000.0,168247000.0
EMP-0289,2025-06,167732000.0,167940000.0
EMP-0289,2025-07,173661000.0,173404000.0
EMP-0289,2025-08,174586000.0,176630000.0
EMP-0289,2025-09,164962000.0,165321000.0
EMP-0289,2025-10,169645000.0,165826000.0
EMP-0289,2025-11,171530000.0,171680000.0
EMP-0289,2025-12,169212000.0,169432000.0
EMP-0290,2025-01,134664000.0,135259000.0
EMP-0290,2025-02,132028000.0,131272000.0
EMP-0290,2025-03,133417000.0,131368000.0
EMP-0290,2025-04,133177000.0,131090000.0
EMP-0290,2025-05,132097000.0,131768000.0
EMP-0290,2025-06,132952000.0,135071000.0
EMP-0290,2025-07,127755000.0,127652000.0
EMP-0290,2025-08,125151000.0,124981000.0
EMP-0290,2025-09,128322000.0,128589000.0
EMP-0290,2025-10,134884000.0,136089000.0
EMP-0290,2025-11,137201000.0,136627000.0
EMP-0290,2025-12,139623000.0,140710000.0
EMP-0291,2025-11,96395000.0,97385000.0
EMP-0291,2025-12,98162000.0,98830000.0
EMP-0292,2025-01,88821000.0,89776000.0
EMP-0292,2025-02,87932000.0,89585000.0
EMP-0292,2025-03,91958000.0,91869000.0
EMP-0292,2025-04,91435000.0,90979000.0
EMP-0292,2025-05,94779000.0,93434000.0
EMP-0292,2025-06,91166000.0,91451000.0
EMP-0292,2025-07,89342000.0,89256000.0
EMP-0292,2025-08,89683000.0,90384000.0
EMP-0292,2025-09,89208000.0,89006000.0
EMP-0292,2025-10,87168000.0,86251000.0
EMP-0292,2025-11,88377000.0,88308000.0
EMP-0292,2025-12,92673000.0,91000000.0
EMP-0293,2025-01,162882000.0,162712000.0
EMP-0293,2025-02,158968000.0,157921000.0
EMP-0293,2025-03,161265000.0,163259000.0
EMP-0293,2025-04,161238000.0,163364000.0
EMP-0293,2025-05,156166000.0,156160000.0
EMP-0293,2025-06,158143000.0,155130000.0
EMP-0293,2025-07,155156000.0,153444000.0
EMP-0293,2025-08,152352000.0,152338000.0
EMP-0293,2025-09,149948000.0,148616000.0
EMP-0293,2025-10,149322000.0,148878000.0
EMP-0293,2025-11,142250000.0,144604000.0
EMP-0293,2025-12,146059000.0,145375000.0
EMP-0294,2025-01,117144000.0,117193000.0
EMP-0294,2025-02,116001000.0,116331000.0
EMP-0294,2025-03,114162000.0,113060000.0
EMP-0294,2025-04,113351000.0,112601000.0
EMP-0294,2025-05,116071000.0,115750000.0
EMP-0294,2025-06,123079000.0,123227000.0
EMP-0294,2025-07,124782000.0,125878000.0
EMP-0294,2025-08,122533000.0,121176000.0
EMP-0294,2025-09,128422000.0,128437000.0
EMP-0294,2025-10,121582000.0,117969000.0
EMP-0294,2025-11,119109000.0,119027000.0
EMP-0294,2025-12,122630000.0,123050000.0
EMP-0295,2025-01,83113000.0,83241000.0
EMP-0295,2025-02,82559000.0,84192000.0
EMP-0295,2025-03,84348000.0,83798000.0
EMP-0295,2025-04,84389000.0,84094000.0
EMP-0295,2025-05,83925000.0,83742000.0
EMP-0295,2025-06,82485000.0,82908000.0
EMP-0295,2025-07,79841000.0,81254000.0
EMP-0295,2025-08,77256000.0,78089000.0
EMP-0295,2025-09,78840000.0,78441000.0
EMP-0295,2025-10,75430000.0,74238000.0
EMP-0295,2025-11,79034000.0,79767000.0
EMP-0295,2025-12,83209000.0,83376000.0
EMP-0296,2025-01,78738000.0,79322000.0
EMP-0296,2025-02,74728000.0,73724000.0
EMP-0296,2025-03,74084000.0,73559000.0
EMP-0296,2025-04,74513000.0,73807000.0
EMP-0296,2025-05,71998000.0,72532000.0
EMP-0296,2025-06,73699000.0,72164000.0
EMP-0296,2025-07,72611000.0,71607000.0
EMP-0296,2025-08,75835000.0,76030000.0
EMP-0296,2025-09,74608000.0,73149000.0
EMP-0296,2025-10,70749000.0,70942000.0
EMP-0296,2025-11,69937000.0,69543000.0
EMP-0296,2025-12,71746000.0,69833000.0
EMP-0297,2025-01,154108000.0,155770000.0
EMP-0297,2025-02,155255000.0,152171000.0
EMP-0297,2025-03,155103000.0,155974000.0
EMP-0297,2025-04,157608000.0,159178000.0
EMP-0297,2025-05,164603000.0,165110000.0
EMP-0297,2025-06,167084000.0,168714000.0
EMP-0297,2025-07,166744000.0,164212000.0
EMP-0297,2025-08,160535000.0,159300000.0
EMP-0297,2025-09,163783000.0,165794000.0
EMP-0297,2025-10,168083000.0,170580000.0
EMP-0297,2025-11,167450000.0,171022000.0
EMP-0297,2025-12,164924000.0,164008000.0
EMP-0298,2025-01,93192000.0,93175000.0
EMP-0298,2025-02,91846000.0,92658000.0
EMP-0298,2025-03,92614000.0,92305000.0
EMP-0298,2025-04,89258000.0,87347000.0
EMP-0298,2025-05,94496000.0,95199000.0
EMP-0298,2025-06,89016000.0,88876000.0
EMP-0298,2025-07,91793000.0,92166000.0
EMP-0298,2025-08,91345000.0,92101000.0
EMP-0298,2025-09,97614000.0,98302000.0
EMP-0298,2025-10,91096000.0,91486000.0
EMP-0298,2025-11,92220000.0,92446000.0
EMP-0298,2025-12,95198000.0,95805000.0
EMP-0299,2025-01,68730000.0,68014000.0
EMP-0299,2025-02,67449000.0,67222000.0
EMP-0299,2025-03,71374000.0,70846000.0
EMP-0299,2025-04,65722000.0,65604000.0
EMP-0299,2025-05,65531000.0,65367000.0
EMP-0299,2025-06,63876000.0,62741000.0
EMP-0299,2025-07,61234000.0,60816000.0
EMP-0299,2025-08,64832000.0,47292000.0
EMP-0299,2025-09,64014000.0,46695000.0
EMP-0299,2025-10,61719000.0,45021000.0
EMP-0299,2025-11,64009000.0,46691000.0
EMP-0299,2025-12,64882000.0,47328000.0
EMP-0300,2025-01,158364000.0,160893000.0
EMP-0300,2025-02,160196000.0,160643000.0
EMP-0300,2025-03,163818000.0,163139000.0
EMP-0300,2025-04,171824000.0,171190000.0
EMP-0300,2025-05,171320000.0,172025000.0
EMP-0300,2025-06,159036000.0,159364000.0
EMP-0300,2025-07,166703000.0,168783000.0
EMP-0300,2025-08,172278000.0,176492000.0
EMP-0300,2025-09,174819000.0,176566000.0
EMP-0300,2025-10,175203000.0,175531000.0
EMP-0300,2025-11,172689000.0,173673000.0
EMP-0300,2025-12,179010000.0,180024000.0
EMP-0301,2025-01,66440000.0,66617000.0
EMP-0301,2025-02,69654000.0,69372000.0
EMP-0301,2025-03,70078000.0,69731000.0
EMP-0301,2025-04,69747000.0,69999000.0
EMP-0301,2025-05,68024000.0,67394000.0
EMP-0301,2025-06,71185000.0,71138000.0
EMP-0301,2025-07,70309000.0,71474000.0
EMP-0301,2025-08,73177000.0,72292000.0
EMP-0301,2025-09,73031000.0,72711000.0
EMP-0301,2025-10,70477000.0,70240000.0
EMP-0301,2025-11,73044000.0,73832000.0
EMP-0301,2025-12,69662000.0,69980000.0
EMP-0302,2025-01,156773000.0,158135000.0
EMP-0302,2025-02,166217000.0,168139000.0
EMP-0302,2025-03,161860000.0,165899000.0
EMP-0302,2025-04,156468000.0,153558000.0
EMP-0302,2025-05,160821000.0,165719000.0
EMP-0302,2025-06,161566000.0,163567000.0
EMP-0302,2025-07,160259000.0,164105000.0
EMP-0302,2025-08,159407000.0,158863000.0
EMP-0302,2025-09,156282000.0,156604000.0
EMP-0302,2025-10,154231000.0,152733000.0
EMP-0302,2025-11,147092000.0,144835000.0
EMP-0302,2025-12,154681000.0,154759000.0
EMP-0303,2025-01,55319000.0,55125000.0
EMP-0303,2025-02,54258000.0,54146000.0
EMP-0303,2025-03,56422000.0,55981000.0
EMP-0303,2025-04,57778000.0,58042000.0
EMP-0303,2025-05,57449000.0,57609000.0
EMP-0303,2025-06,57921000.0,58041000.0
EMP-0303,2025-07,57368000.0,56908000.0
EMP-0303,2025-08,33414000.0,33124000.0
EMP-0303,2025-09,32421000.0,32458000.0
EMP-0303,2025-10,33277000.0,32929000.0
EMP-0303,2025-11,33190000.0,33305000.0
EMP-0303,2025-12,31869000.0,31515000.0
EMP-0304,2025-01,100942000.0,102105000.0
EMP-0304,2025-02,99345000.0,98728000.0
EMP-0304,2025-03,100109000.0,101656000.0
EMP-0304,2025-04,97279000.0,97875000.0
EMP-0304,2025-05,102757000.0,101941000.0
EMP-0304,2025-06,104907000.0,105303000.0
EMP-0304,2025-07,105664000.0,106996000.0
EMP-0304,2025-08,104055000.0,103345000.0
EMP-0304,2025-09,107674000.0,107153000.0
EMP-0304,2025-10,102446000.0,102787000.0
EMP-0304,2025-11,103096000.0,104217000.0
EMP-0304,2025-12,99234000.0,99123000.0
EMP-0305,2025-01,135935000.0,136450000.0
EMP-0305,2025-02,133372000.0,135193000.0
EMP-0305,2025-03,139657000.0,138774000.0
EMP-0305,2025-04,140608000.0,139120000.0
EMP-0305,2025-05,146531000.0,148246000.0
EMP-0305,2025-06,143179000.0,144094000.0
EMP-0305,2025-07,144262000.0,142144000.0
EMP-0305,2025-08,147859000.0,150217000.0
EMP-0305,2025-09,147943000.0,148984000.0
EMP-0305,2025-10,147038000.0,147746000.0
EMP-0305,2025-11,153792000.0,153613000.0
EMP-0305,2025-12,152146000.0,151345000.0
EMP-0306,2025-01,52371000.0,52531000.0
EMP-0306,2025-02,50344000.0,50895000.0
EMP-0306,2025-03,51988000.0,51535000.0
EMP-0306,2025-04,52814000.0,52795000.0
EMP-0306,2025-05,53367000.0,53837000.0
EMP-0306,2025-06,52085000.0,52660000.0
EMP-0306,2025-07,50913000.0,50584000.0
EMP-0306,2025-08,52901000.0,52971000.0
EMP-0306,2025-09,51146000.0,50906000.0
EMP-0306,2025-10,51617000.0,51694000.0
EMP-0306,2025-11,51600000.0,51710000.0
EMP-0306,2025-12,52121000.0,52218000.0
EMP-0307,2025-01,7421000.0,7509000.0
EMP-0307,2025-02,7414000.0,7422000.0
EMP-0307,2025-03,7745000.0,7622000.0
EMP-0307,2025-04,7719000.0,7661000.0
EMP-0307,2025-05,7781000.0,7999000.0
EMP-0307,2025-06,7551000.0,7494000.0
EMP-0307,2025-07,7941000.0,7984000.0
EMP-0307,2025-08,7881000.0,7991000.0
EMP-0307,2025-09,7668000.0,7807000.0
EMP-0307,2025-10,7742000.0,7756000.0
EMP-0307,2025-11,7398000.0,7465000.0
EMP-0307,2025-12,7460000.0,7457000.0
EMP-0308,2025-01,5539000.0,5499000.0
EMP-0308,2025-02,5378000.0,5378000.0
EMP-0308,2025-03,5167000.0,5134000.0
EMP-0308,2025-04,5471000.0,5550000.0
EMP-0308,2025-05,5275000.0,5371000.0
EMP-0308,2025-06,5284000.0,5296000.0
EMP-0308,2025-07,5195000.0,5151000.0
EMP-0308,2025-08,5300000.0,5247000.0
EMP-0308,2025-09,5306000.0,5375000.0
EMP-0308,2025-10,5322000.0,5282000.0
EMP-0308,2025-11,5262000.0,5179000.0
EMP-0308,2025-12,5423000.0,5477000.0
EMP-0309,2025-01,3321000.0,3339000.0
EMP-0309,2025-02,3258000.0,3223000.0
EMP-0309,2025-03,3343000.0,3341000.0
EMP-0309,2025-04,3269000.0,3299000.0
EMP-0309,2025-05,3344000.0,3367000.0
EMP-0309,2025-06,3267000.0,3258000.0
EMP-0309,2025-07,3253000.0,3227000.0
EMP-0309,2025-08,3193000.0,3172000.0
EMP-0309,2025-09,3255000.0,3265000.0
EMP-0309,2025-10,3153000.0,3181000.0
EMP-0309,2025-11,3149000.0,3165000.0
EMP-0309,2025-12,3173000.0,3138000.0
EMP-0310,2025-01,2856000.0,2874000.0
EMP-0310,2025-02,2856000.0,2814000.0
EMP-0310,2025-03,2887000.0,2933000.0
EMP-0310,2025-04,2855000.0,2904000.0
EMP-0310,2025-05,2780000.0,2777000.0
EMP-0310,2025-06,2902000.0,2884000.0
EMP-0310,2025-07,2768000.0,2783000.0
EMP-0310,2025-08,2836000.0,2821000.0
EMP-0310,2025-09,2905000.0,2876000.0
EMP-0310,2025-10,2696000.0,2650000.0
EMP-0310,2025-11,2683000.0,2720000.0
EMP-0310,2025-12,2891000.0,2916000.0
EMP-0311,2025-01,4659000.0,4633000.0
EMP-0311,2025-02,4563000.0,4586000.0
EMP-0311,2025-03,4611000.0,4592000.0
EMP-0311,2025-04,4645000.0,4634000.0
EMP-0311,2025-05,4683000.0,4663000.0
EMP-0311,2025-06,4546000.0,4584000.0
EMP-0311,2025-07,4559000.0,4542000.0
EMP-0311,2025-08,4487000.0,4453000.0
EMP-0311,2025-09,4627000.0,4584000.0
EMP-0311,2025-10,4635000.0,4574000.0
EMP-0311,2025-11,4739000.0,4752000.0
EMP-0311,2025-12,4971000.0,4902000.0
EMP-0312,2025-01,4977000.0,5039000.0
EMP-0312,2025-02,5159000.0,5178000.0
EMP-0312,2025-03,5222000.0,5076000.0
EMP-0312,2025-04,5337000.0,5309000.0
EMP-0312,2025-05,5157000.0,5104000.0
EMP-0312,2025-06,5258000.0,5140000.0
EMP-0312,2025-07,5317000.0,5363000.0
EMP-0312,2025-08,5352000.0,5382000.0
EMP-0312,2025-09,5313000.0,5368000.0
EMP-0312,2025-10,5254000.0,5265000.0
EMP-0312,2025-11,5098000.0,5157000.0
EMP-0312,2025-12,5297000.0,5325000.0
EMP-0313,2025-01,5823000.0,5884000.0
EMP-0313,2025-02,5804000.0,5846000.0
EMP-0313,2025-03,5933000.0,5984000.0
EMP-0313,2025-04,5924000.0,5965000.0
EMP-0313,2025-05,6140000.0,6110000.0
EMP-0313,2025-06,6196000.0,6087000.0
EMP-0313,2025-07,6086000.0,6124000.0
EMP-0313,2025-08,6333000.0,6308000.0
EMP-0313,2025-09,6443000.0,6368000.0
EMP-0313,2025-10,6598000.0,6593000.0
EMP-0313,2025-11,6483000.0,6471000.0
EMP-0313,2025-12,6727000.0,6765000.0
EMP-0314,2025-01,3807000.0,3841000.0
EMP-0314,2025-02,3798000.0,3813000.0
EMP-0314,2025-03,3874000.0,3861000.0
EMP-0314,2025-04,3826000.0,3745000.0
EMP-0314,2025-05,4103000.0,4083000.0
EMP-0314,2025-06,4242000.0,4243000.0
EMP-0314,2025-07,4041000.0,4114000.0
EMP-0314,2025-08,3932000.0,3879000.0
EMP-0314,2025-09,3962000.0,3880000.0
EMP-0314,2025-10,4078000.0,4101000.0
EMP-0314,2025-11,3969000.0,3971000.0
EMP-0314,2025-12,4221000.0,4185000.0
EMP-0315,2025-01,3952000.0,3981000.0
EMP-0315,2025-02,3919000.0,3871000.0
EMP-0315,2025-03,3776000.0,3865000.0
EMP-0315,2025-04,3562000.0,3597000.0
EMP-0315,2025-05,3548000.0,3581000.0
EMP-0315,2025-06,3572000.0,3581000.0
EMP-0315,2025-07,3415000.0,3427000.0
EMP-0315,2025-08,3523000.0,3509000.0
EMP-0315,2025-09,3728000.0,3744000.0
EMP-0315,2025-10,3898000.0,3911000.0
EMP-0315,2025-11,3989000.0,4042000.0
EMP-0315,2025-12,3958000.0,3956000.0
EMP-0316,2025-01,3461000.0,3470000.0
EMP-0316,2025-02,3535000.0,3495000.0
EMP-0316,2025-03,3317000.0,3348000.0
EMP-0316,2025-04,3225000.0,3229000.0
EMP-0316,2025-05,3267000.0,3281000.0
EMP-0316,2025-06,3222000.0,3245000.0
EMP-0316,2025-07,3249000.0,3264000.0
EMP-0316,2025-08,3284000.0,3268000.0
EMP-0316,2025-09,3091000.0,3128000.0
EMP-0316,2025-10,2911000.0,2923000.0
EMP-0316,2025-11,2940000.0,2938000.0
EMP-0316,2025-12,3016000.0,3037000.0
EMP-0317,2025-01,6863000.0,6897000.0
EMP-0317,2025-02,6800000.0,6772000.0
EMP-0317,2025-03,6752000.0,6824000.0
EMP-0317,2025-04,6879000.0,6952000.0
EMP-0317,2025-05,6823000.0,6663000.0
EMP-0317,2025-06,6926000.0,6847000.0
EMP-0317,2025-07,6687000.0,6593000.0
EMP-0317,2025-08,6551000.0,6452000.0
EMP-0317,2025-09,4187000.0,4234000.0
EMP-0317,2025-10,4014000.0,3979000.0
EMP-0317,2025-11,4110000.0,4149000.0
EMP-0317,2025-12,4245000.0,4263000.0
EMP-0318,2025-01,5368000.0,5383000.0
EMP-0318,2025-02,5281000.0,5252000.0
EMP-0318,2025-03,5022000.0,4982000.0
EMP-0318,2025-04,4988000.0,4948000.0
EMP-0318,2025-05,5154000.0,5185000.0
EMP-0318,2025-06,4954000.0,4970000.0
EMP-0318,2025-07,5056000.0,4909000.0
EMP-0318,2025-08,5108000.0,5177000.0
EMP-0318,2025-09,5107000.0,5094000.0
EMP-0318,2025-10,5270000.0,5276000.0
EMP-0318,2025-11,5179000.0,5219000.0
EMP-0318,2025-12,5045000.0,4986000.0
EMP-0319,2025-01,6870000.0,6768000.0
EMP-0319,2025-02,7057000.0,6995000.0
EMP-0319,2025-03,7253000.0,7340000.0
EMP-0319,2025-04,7139000.0,7140000.0
EMP-0319,2025-05,6922000.0,6998000.0
EMP-0319,2025-06,7027000.0,6854000.0
EMP-0319,2025-07,7006000.0,6992000.0
EMP-0319,2025-08,7232000.0,7146000.0
EMP-0319,2025-09,7323000.0,7399000.0
EMP-0319,2025-10,7075000.0,7044000.0
EMP-0319,2025-11,6995000.0,6920000.0
EMP-0319,2025-12,7007000.0,6983000.0
EMP-0320,2025-01,7115000.0,6993000.0
EMP-0320,2025-02,7075000.0,7077000.0
EMP-0320,2025-03,7285000.0,7199000.0
EMP-0320,2025-04,7108000.0,7027000.0
EMP-0320,2025-05,7118000.0,7116000.0
EMP-0320,2025-06,7080000.0,6926000.0
EMP-0320,2025-07,6560000.0,6535000.0
EMP-0320,2025-08,6631000.0,6593000.0
EMP-0320,2025-09,6200000.0,6282000.0
EMP-0320,2025-10,6109000.0,6151000.0
EMP-0320,2025-11,5794000.0,5747000.0
EMP-0320,2025-12,5878000.0,5826000.0
EMP-0321,2025-01,4571000.0,4589000.0
EMP-0321,2025-02,4621000.0,4620000.0
EMP-0321,2025-03,4303000.0,4360000.0
EMP-0321,2025-04,4317000.0,4326000.0
EMP-0321,2025-05,4242000.0,4251000.0
EMP-0321,2025-06,4285000.0,4314000.0
EMP-0321,2025-07,4205000.0,4272000.0
EMP-0321,2025-08,4061000.0,4066000.0
EMP-0321,2025-09,4053000.0,4085000.0
EMP-0321,2025-10,4306000.0,4304000.0
EMP-0321,2025-11,4223000.0,4191000.0
EMP-0321,2025-12,4281000.0,4310000.0
EMP-0322,2025-01,3481000.0,3459000.0
EMP-0322,2025-02,3439000.0,3398000.0
EMP-0322,2025-03,3507000.0,3492000.0
EMP-0322,2025-04,3497000.0,3517000.0
EMP-0322,2025-05,3512000.0,3510000.0
EMP-0322,2025-06,3514000.0,3560000.0
EMP-0322,2025-07,3446000.0,3478000.0
EMP-0322,2025-08,3243000.0,3320000.0
EMP-0322,2025-09,3113000.0,3109000.0
EMP-0322,2025-10,2931000.0,2949000.0
EMP-0322,2025-11,2841000.0,2885000.0
EMP-0322,2025-12,2891000.0,2848000.0
EMP-0323,2025-01,4195000.0,4255000.0
EMP-0323,2025-02,4183000.0,4117000.0
EMP-0323,2025-03,4214000.0,4275000.0
EMP-0323,2025-04,4137000.0,4153000.0
EMP-0323,2025-05,4057000.0,4052000.0
EMP-0323,2025-06,4016000.0,3974000.0
EMP-0323,2025-07,3924000.0,3873000.0
EMP-0323,2025-08,3921000.0,3908000.0
EMP-0323,2025-09,3931000.0,3912000.0
EMP-0323,2025-10,3898000.0,3870000.0
EMP-0323,2025-11,3816000.0,3799000.0
EMP-0323,2025-12,3725000.0,3755000.0
EMP-0324,2025-01,6427000.0,6532000.0
EMP-0324,2025-02,6375000.0,6350000.0
EMP-0324,2025-03,6478000.0,6483000.0
EMP-0324,2025-04,6449000.0,6380000.0
EMP-0324,2025-05,6293000.0,6272000.0
EMP-0324,2025-06,6426000.0,6383000.0
EMP-0324,2025-07,6454000.0,6505000.0
EMP-0324,2025-08,6266000.0,6210000.0
EMP-0324,2025-09,6132000.0,6158000.0
EMP-0324,2025-10,6407000.0,6348000.0
EMP-0324,2025-11,6209000.0,6321000.0
EMP-0324,2025-12,6131000.0,6178000.0
EMP-0325,2025-01,4948000.0,4953000.0
EMP-0325,2025-02,4991000.0,5044000.0
EMP-0325,2025-03,4960000.0,5003000.0
EMP-0325,2025-04,4930000.0,4961000.0
EMP-0325,2025-05,5059000.0,5004000.0
EMP-0325,2025-06,4827000.0,4883000.0
EMP-0325,2025-07,4756000.0,4810000.0
EMP-0325,2025-08,4808000.0,4786000.0
EMP-0325,2025-09,4754000.0,4784000.0
EMP-0325,2025-10,4917000.0,4816000.0
EMP-0325,2025-11,4876000.0,4789000.0
EMP-0325,2025-12,4906000.0,4904000.0
EMP-0326,2025-01,4921000.0,4970000.0
EMP-0326,2025-02,4776000.0,4796000.0
EMP-0326,2025-03,5009000.0,5008000.0
EMP-0326,2025-04,4757000.0,4765000.0
EMP-0326,2025-05,4862000.0,4869000.0
EMP-0326,2025-06,5241000.0,5204000.0
EMP-0326,2025-07,5292000.0,5332000.0
EMP-0326,2025-08,5226000.0,5259000.0
EMP-0326,2025-09,5246000.0,5342000.0
EMP-0326,2025-10,5147000.0,5183000.0
EMP-0326,2025-11,5183000.0,5304000.0
EMP-0326,2025-12,5051000.0,5028000.0
EMP-0327,2025-01,3190000.0,3228000.0
EMP-0327,2025-02,3046000.0,3101000.0
EMP-0327,2025-03,2946000.0,2907000.0
EMP-0327,2025-04,3020000.0,2985000.0
EMP-0327,2025-05,2810000.0,2816000.0
EMP-0327,2025-06,2959000.0,2976000.0
EMP-0327,2025-07,2868000.0,2926000.0
EMP-0327,2025-08,2825000.0,2811000.0
EMP-0327,2025-09,2860000.0,2801000.0
EMP-0327,2025-10,2893000.0,2901000.0
EMP-0327,2025-11,2915000.0,2917000.0
EMP-0327,2025-12,2940000.0,2954000.0
EMP-0328,2025-01,6124000.0,6071000.0
EMP-0328,2025-02,5902000.0,5797000.0
