employer_id,label,expected_module,status_A,score_A,score_A_norm,reason_A,status_B,score_B,score_B_norm,reason_B,status_C,score_C,score_C_norm,reason_C,n_flags,flagged_by
EMP-0226,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.034.150/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0227,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.032.450/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0228,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.157.550/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0231,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0229,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.106.450/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0230,REMITTANCE_GAP,C,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.950.350/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,FLAGGED,0.1694,0.825,Setoran iuran rata-rata 17% di bawah yang seharusnya selama 4 bulan berturut-turut (2025-09 s/d 2025-12); total kekurangan Rp2.984.000.,1,C
EMP-0231,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.958.500/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0232,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.886.000/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0233,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.009.350/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0229,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0234,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.941.950/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0235,0.49,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0235,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.988.750/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0236,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.060.300/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0237,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.038.350/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0238,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp3.843.600/orang di atas 1.5× UMR (Rp2.191.238); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0239,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.130.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0233,0.49,"Kurang setor pada 2025-08, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0240,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.068.650/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0241,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.118.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0208,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0242,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.267.150/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0243,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.365.500/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.024,0.49,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0244,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.439.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0224,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0245,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.143.350/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0206,0.49,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0246,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.312.700/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0247,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.272.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0248,PDUK,A,FLAGGED,21.61,1.0,"Perlu dicek — indikasi sembunyiin karyawan: jumlah karyawan turun 52 orang (44%) pada 2025-09 (118→66), jauh di luar pola biasanya (z=-21.6); tidak ada catatan resign.",NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.426.650/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,1,A
EMP-0249,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.492.750/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0250,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.471.750/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0251,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.460.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0252,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.446.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0305,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0253,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.421.050/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0254,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.426.150/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0255,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.106.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0256,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.269.500/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0257,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.337.800/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0258,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.308.850/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0259,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.382.500/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0260,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.139.350/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0261,COLD_START,(tidak dikenal),INSUFFICIENT_DATA,,,Riwayat data baru 2 bulan (< 3); belum bisa dinilai.,INSUFFICIENT_DATA,,,Data upah baru 2 bulan (< 3); belum bisa dinilai.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0262,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.218.200/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0263,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.441.350/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0264,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.247.700/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0205,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0265,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.194.850/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0236,0.49,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0266,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.103.000/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0275,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0267,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.124.850/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0268,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.260.100/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0269,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.173.800/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0270,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.104.250/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0271,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.354.200/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0272,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.461.200/orang di atas 1.5× UMR (Rp2.305.985); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0273,COLD_START,(tidak dikenal),INSUFFICIENT_DATA,,,Riwayat data baru 2 bulan (< 3); belum bisa dinilai.,INSUFFICIENT_DATA,,,Data upah baru 2 bulan (< 3); belum bisa dinilai.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0274,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.512.200/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0275,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.486,0.108,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0276,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.524,0.117,"Upah sejalan dengan perusahaan sejenis (3% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0277,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.571.450/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0305,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0278,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.748,0.166,"Upah sejalan dengan perusahaan sejenis (4% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0279,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.259,0.058,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",ONE_OFF_GAP,0.0211,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0280,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.83,0.184,"Upah sejalan dengan perusahaan sejenis (5% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0281,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.649.750/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0217,0.49,"Kurang setor pada 2025-01, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0282,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.531.400/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0283,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.444,0.099,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",ONE_OFF_GAP,0.025,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0284,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.702.350/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0215,0.49,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0285,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.339,0.075,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0286,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.753,0.167,"Upah sejalan dengan perusahaan sejenis (4% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0287,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.696.650/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0288,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.645.200/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0235,0.49,"Kurang setor pada 2025-05, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0289,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.670.500/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0225,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0290,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.539.900/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0291,COLD_START,(tidak dikenal),INSUFFICIENT_DATA,,,Riwayat data baru 2 bulan (< 3); belum bisa dinilai.,INSUFFICIENT_DATA,,,Data upah baru 2 bulan (< 3); belum bisa dinilai.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0292,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.299,0.067,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0293,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.697.550/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0294,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NOT_CANDIDATE,0.0,0.0,Upah rata-rata Rp4.695.250/orang di atas 1.5× UMR (Rp2.992.559); tidak masuk kandidat awal.,ONE_OFF_GAP,0.0297,0.49,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
EMP-0295,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.247,0.055,"Upah sejalan dengan perusahaan sejenis (1% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",NORMAL,0.0,0.0,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0,-
EMP-0296,CLEAN,CLEAN,NORMAL,0.0,0.0,Pergerakan jumlah karyawan dalam batas wajar.,NORMAL,0.352,0.078,"Upah sejalan dengan perusahaan sejenis (2% di bawah median; sektor=Konstruksi | wilayah=Sumatera Utara | skala=Besar, n=34).",ONE_OFF_GAP,0.0267,0.49,"Kurang setor pada 2025-06, tetapi tidak berulang berturut-turut — dianggap wajar.",0,-
