employer_id,periode,jumlah_peserta_aktif
EMP-0305,2025-08,784
EMP-0305,2025-09,769
EMP-0305,2025-10,784
EMP-0305,2025-11,789
EMP-0305,2025-12,785
EMP-0306,2025-01,279
EMP-0306,2025-02,275
EMP-0306,2025-03,286
EMP-0306,2025-04,286
EMP-0306,2025-05,290
EMP-0306,2025-06,285
EMP-0306,2025-07,281
EMP-0306,2025-08,287
EMP-0306,2025-09,279
EMP-0306,2025-10,277
EMP-0306,2025-11,277
EMP-0306,2025-12,278
EMP-0307,2025-01,52
EMP-0307,2025-02,52
EMP-0307,2025-03,53
EMP-0307,2025-04,54
EMP-0307,2025-05,53
EMP-0307,2025-06,53
EMP-0307,2025-07,54
EMP-0307,2025-08,55
EMP-0307,2025-09,53
EMP-0307,2025-10,53
EMP-0307,2025-11,51
EMP-0307,2025-12,51
EMP-0308,2025-01,39
EMP-0308,2025-02,38
EMP-0308,2025-03,37
EMP-0308,2025-04,38
EMP-0308,2025-05,37
EMP-0308,2025-06,37
EMP-0308,2025-07,37
EMP-0308,2025-08,37
EMP-0308,2025-09,37
EMP-0308,2025-10,38
EMP-0308,2025-11,38
EMP-0308,2025-12,38
EMP-0309,2025-01,23
EMP-0309,2025-02,23
EMP-0309,2025-03,23
EMP-0309,2025-04,23
EMP-0309,2025-05,23
EMP-0309,2025-06,23
EMP-0309,2025-07,23
EMP-0309,2025-08,23
EMP-0309,2025-09,23
EMP-0309,2025-10,22
EMP-0309,2025-11,22
EMP-0309,2025-12,22
EMP-0310,2025-01,20
EMP-0310,2025-02,20
EMP-0310,2025-03,20
EMP-0310,2025-04,20
EMP-0310,2025-05,20
EMP-0310,2025-06,20
EMP-0310,2025-07,20
EMP-0310,2025-08,20
EMP-0310,2025-09,20
EMP-0310,2025-10,19
EMP-0310,2025-11,19
EMP-0310,2025-12,20
EMP-0311,2025-01,33
EMP-0311,2025-02,33
EMP-0311,2025-03,33
EMP-0311,2025-04,33
EMP-0311,2025-05,34
EMP-0311,2025-06,33
EMP-0311,2025-07,33
EMP-0311,2025-08,33
EMP-0311,2025-09,33
EMP-0311,2025-10,33
EMP-0311,2025-11,34
EMP-0311,2025-12,35
EMP-0312,2025-01,34
EMP-0312,2025-02,35
EMP-0312,2025-03,35
EMP-0312,2025-04,35
EMP-0312,2025-05,35
EMP-0312,2025-06,35
EMP-0312,2025-07,36
EMP-0312,2025-08,36
EMP-0312,2025-09,35
EMP-0312,2025-10,35
EMP-0312,2025-11,35
EMP-0312,2025-12,36
EMP-0313,2025-01,41
EMP-0313,2025-02,40
EMP-0313,2025-03,42
EMP-0313,2025-04,42
EMP-0313,2025-05,43
EMP-0313,2025-06,43
EMP-0313,2025-07,43
EMP-0313,2025-08,44
EMP-0313,2025-09,45
EMP-0313,2025-10,46
EMP-0313,2025-11,47
EMP-0313,2025-12,47
EMP-0314,2025-01,26
EMP-0314,2025-02,26
EMP-0314,2025-03,26
EMP-0314,2025-04,26
EMP-0314,2025-05,27
EMP-0314,2025-06,28
EMP-0314,2025-07,27
EMP-0314,2025-08,27
EMP-0314,2025-09,27
EMP-0314,2025-10,27
EMP-0314,2025-11,27
EMP-0314,2025-12,28
EMP-0315,2025-01,27
EMP-0315,2025-02,27
EMP-0315,2025-03,26
EMP-0315,2025-04,25
EMP-0315,2025-05,25
EMP-0315,2025-06,24
EMP-0315,2025-07,24
EMP-0315,2025-08,24
EMP-0315,2025-09,26
EMP-0315,2025-10,27
EMP-0315,2025-11,27
EMP-0315,2025-12,27
EMP-0316,2025-01,23
EMP-0316,2025-02,24
EMP-0316,2025-03,23
EMP-0316,2025-04,22
EMP-0316,2025-05,22
EMP-0316,2025-06,22
EMP-0316,2025-07,22
EMP-0316,2025-08,22
EMP-0316,2025-09,21
EMP-0316,2025-10,20
EMP-0316,2025-11,20
EMP-0316,2025-12,20
EMP-0317,2025-01,47
EMP-0317,2025-02,47
EMP-0317,2025-03,48
EMP-0317,2025-04,48
EMP-0317,2025-05,48
EMP-0317,2025-06,48
EMP-0317,2025-07,48
EMP-0317,2025-08,47
EMP-0317,2025-09,29
EMP-0317,2025-10,29
EMP-0317,2025-11,29
EMP-0317,2025-12,30
EMP-0318,2025-01,37
EMP-0318,2025-02,37
EMP-0318,2025-03,35
EMP-0318,2025-04,35
EMP-0318,2025-05,36
EMP-0318,2025-06,35
EMP-0318,2025-07,35
EMP-0318,2025-08,35
EMP-0318,2025-09,36
EMP-0318,2025-10,36
EMP-0318,2025-11,36
EMP-0318,2025-12,35
EMP-0319,2025-01,48
EMP-0319,2025-02,50
EMP-0319,2025-03,50
EMP-0319,2025-04,50
EMP-0319,2025-05,50
EMP-0319,2025-06,50
EMP-0319,2025-07,49
EMP-0319,2025-08,50
EMP-0319,2025-09,50
EMP-0319,2025-10,50
EMP-0319,2025-11,49
EMP-0319,2025-12,50
EMP-0320,2025-01,48
EMP-0320,2025-02,47
EMP-0320,2025-03,48
EMP-0320,2025-04,48
EMP-0320,2025-05,47
EMP-0320,2025-06,46
EMP-0320,2025-07,44
EMP-0320,2025-08,44
EMP-0320,2025-09,42
EMP-0320,2025-10,41
EMP-0320,2025-11,39
EMP-0320,2025-12,39
EMP-0321,2025-01,32
EMP-0321,2025-02,32
EMP-0321,2025-03,31
EMP-0321,2025-04,30
EMP-0321,2025-05,30
EMP-0321,2025-06,30
EMP-0321,2025-07,30
EMP-0321,2025-08,29
EMP-0321,2025-09,29
EMP-0321,2025-10,30
EMP-0321,2025-11,30
EMP-0321,2025-12,30
EMP-0322,2025-01,25
EMP-0322,2025-02,25
EMP-0322,2025-03,25
EMP-0322,2025-04,25
EMP-0322,2025-05,25
EMP-0322,2025-06,25
EMP-0322,2025-07,25
EMP-0322,2025-08,24
EMP-0322,2025-09,23
EMP-0322,2025-10,22
EMP-0322,2025-11,21
EMP-0322,2025-12,21
EMP-0323,2025-01,30
EMP-0323,2025-02,30
EMP-0323,2025-03,30
EMP-0323,2025-04,29
EMP-0323,2025-05,29
EMP-0323,2025-06,29
EMP-0323,2025-07,28
EMP-0323,2025-08,28
EMP-0323,2025-09,28
EMP-0323,2025-10,28
EMP-0323,2025-11,27
EMP-0323,2025-12,26
EMP-0324,2025-01,45
EMP-0324,2025-02,45
EMP-0324,2025-03,45
EMP-0324,2025-04,44
EMP-0324,2025-05,44
EMP-0324,2025-06,44
EMP-0324,2025-07,44
EMP-0324,2025-08,44
EMP-0324,2025-09,43
EMP-0324,2025-10,44
EMP-0324,2025-11,43
EMP-0324,2025-12,43
EMP-0325,2025-01,34
EMP-0325,2025-02,34
EMP-0325,2025-03,34
EMP-0325,2025-04,34
EMP-0325,2025-05,35
EMP-0325,2025-06,34
EMP-0325,2025-07,33
EMP-0325,2025-08,33
EMP-0325,2025-09,34
EMP-0325,2025-10,34
EMP-0325,2025-11,33
EMP-0325,2025-12,33
EMP-0326,2025-01,36
EMP-0326,2025-02,35
EMP-0326,2025-03,36
EMP-0326,2025-04,35
EMP-0326,2025-05,36
EMP-0326,2025-06,37
EMP-0326,2025-07,38
EMP-0326,2025-08,38
EMP-0326,2025-09,38
EMP-0326,2025-10,37
EMP-0326,2025-11,37
EMP-0326,2025-12,37
EMP-0327,2025-01,23
EMP-0327,2025-02,22
EMP-0327,2025-03,22
EMP-0327,2025-04,22
EMP-0327,2025-05,21
EMP-0327,2025-06,21
EMP-0327,2025-07,21
EMP-0327,2025-08,21
EMP-0327,2025-09,21
EMP-0327,2025-10,21
EMP-0327,2025-11,21
EMP-0327,2025-12,21
EMP-0328,2025-01,44
EMP-0328,2025-02,43
EMP-0328,2025-03,43
EMP-0328,2025-04,44
EMP-0328,2025-05,44
EMP-0328,2025-06,45
EMP-0328,2025-07,44
EMP-0328,2025-08,44
EMP-0328,2025-09,43
EMP-0328,2025-10,42
EMP-0328,2025-11,41
EMP-0328,2025-12,42
EMP-0329,2025-01,19
EMP-0329,2025-02,19
EMP-0329,2025-03,18
EMP-0329,2025-04,18
EMP-0329,2025-05,18
EMP-0329,2025-06,18
EMP-0329,2025-07,17
EMP-0329,2025-08,17
EMP-0329,2025-09,17
EMP-0329,2025-10,17
EMP-0329,2025-11,16
EMP-0329,2025-12,16
EMP-0330,2025-01,24
EMP-0330,2025-02,24
EMP-0330,2025-03,24
EMP-0330,2025-04,24
EMP-0330,2025-05,24
EMP-0330,2025-06,23
EMP-0330,2025-07,23
EMP-0330,2025-08,23
EMP-0330,2025-09,24
EMP-0330,2025-10,24
EMP-0330,2025-11,24
EMP-0330,2025-12,24
EMP-0331,2025-01,29
EMP-0331,2025-02,29
EMP-0331,2025-03,30
EMP-0331,2025-04,29
EMP-0331,2025-05,30
EMP-0331,2025-06,30
EMP-0331,2025-07,31
EMP-0331,2025-08,30
EMP-0331,2025-09,30
EMP-0331,2025-10,30
EMP-0331,2025-11,29
EMP-0331,2025-12,29
EMP-0332,2025-01,59
EMP-0332,2025-02,58
EMP-0332,2025-03,56
EMP-0332,2025-04,56
EMP-0332,2025-05,56
EMP-0332,2025-06,57
EMP-0332,2025-07,58
EMP-0332,2025-08,58
EMP-0332,2025-09,60
EMP-0332,2025-10,60
EMP-0332,2025-11,60
EMP-0332,2025-12,58
EMP-0333,2025-01,58
EMP-0333,2025-02,58
EMP-0333,2025-03,59
EMP-0333,2025-04,60
EMP-0333,2025-05,59
EMP-0333,2025-06,59
EMP-0333,2025-07,60
EMP-0333,2025-08,62
EMP-0333,2025-09,63
EMP-0333,2025-10,64
EMP-0333,2025-11,64
EMP-0333,2025-12,64
EMP-0334,2025-01,41
EMP-0334,2025-02,40
EMP-0334,2025-03,40
EMP-0334,2025-04,39
EMP-0334,2025-05,39
EMP-0334,2025-06,40
EMP-0334,2025-07,40
EMP-0334,2025-08,38
EMP-0334,2025-09,38
EMP-0334,2025-10,39
EMP-0334,2025-11,39
EMP-0334,2025-12,39
EMP-0335,2025-01,50
EMP-0335,2025-02,49
EMP-0335,2025-03,50
EMP-0335,2025-04,49
EMP-0335,2025-05,51
EMP-0335,2025-06,52
EMP-0335,2025-07,51
EMP-0335,2025-08,50
EMP-0335,2025-09,50
EMP-0335,2025-10,50
EMP-0335,2025-11,51
EMP-0335,2025-12,51
EMP-0336,2025-01,37
EMP-0336,2025-02,38
EMP-0336,2025-03,38
EMP-0336,2025-04,39
EMP-0336,2025-05,39
EMP-0336,2025-06,39
EMP-0336,2025-07,39
EMP-0336,2025-08,38
EMP-0336,2025-09,40
EMP-0336,2025-10,41
EMP-0336,2025-11,41
EMP-0336,2025-12,40
EMP-0337,2025-01,20
EMP-0337,2025-02,20
EMP-0337,2025-03,20
EMP-0337,2025-04,20
EMP-0337,2025-05,20
EMP-0337,2025-06,21
EMP-0337,2025-07,21
EMP-0337,2025-08,21
EMP-0337,2025-09,22
EMP-0337,2025-10,23
EMP-0337,2025-11,24
EMP-0337,2025-12,23
EMP-0338,2025-01,40
EMP-0338,2025-02,38
EMP-0338,2025-03,38
EMP-0338,2025-04,38
EMP-0338,2025-05,39
EMP-0338,2025-06,38
EMP-0338,2025-07,37
EMP-0338,2025-08,37
EMP-0338,2025-09,36
EMP-0338,2025-10,37
EMP-0338,2025-11,35
EMP-0338,2025-12,35
EMP-0339,2025-01,14
EMP-0339,2025-02,14
EMP-0339,2025-03,14
EMP-0339,2025-04,14
EMP-0339,2025-05,14
EMP-0339,2025-06,14
EMP-0339,2025-07,14
EMP-0339,2025-08,14
EMP-0339,2025-09,14
EMP-0339,2025-10,14
EMP-0339,2025-11,13
EMP-0339,2025-12,13
EMP-0340,2025-01,31
EMP-0340,2025-02,31
EMP-0340,2025-03,31
EMP-0340,2025-04,30
EMP-0340,2025-05,29
EMP-0340,2025-06,29
EMP-0340,2025-07,29
EMP-0340,2025-08,29
EMP-0340,2025-09,29
EMP-0340,2025-10,29
EMP-0340,2025-11,29
EMP-0340,2025-12,29
EMP-0341,2025-01,206
EMP-0341,2025-02,200
EMP-0341,2025-03,193
EMP-0341,2025-04,196
EMP-0341,2025-05,193
EMP-0341,2025-06,192
EMP-0341,2025-07,189
EMP-0341,2025-08,188
EMP-0341,2025-09,194
EMP-0341,2025-10,197
EMP-0341,2025-11,200
EMP-0341,2025-12,194
EMP-0342,2025-01,89
EMP-0342,2025-02,84
EMP-0342,2025-03,83
EMP-0342,2025-04,85
EMP-0342,2025-05,86
EMP-0342,2025-06,86
EMP-0342,2025-07,86
EMP-0342,2025-08,85
EMP-0342,2025-09,85
EMP-0342,2025-10,86
EMP-0342,2025-11,83
EMP-0342,2025-12,83
EMP-0343,2025-01,179
EMP-0343,2025-02,178
EMP-0343,2025-03,180
EMP-0343,2025-04,190
EMP-0343,2025-05,190
EMP-0343,2025-06,191
EMP-0343,2025-07,188
EMP-0343,2025-08,189
EMP-0343,2025-09,191
EMP-0343,2025-10,192
EMP-0343,2025-11,188
EMP-0343,2025-12,189
EMP-0344,2025-01,159
EMP-0344,2025-02,160
EMP-0344,2025-03,163
EMP-0344,2025-04,162
EMP-0344,2025-05,164
EMP-0344,2025-06,165
EMP-0344,2025-07,162
EMP-0344,2025-08,163
EMP-0344,2025-09,160
EMP-0344,2025-10,158
EMP-0344,2025-11,159
EMP-0344,2025-12,160
EMP-0345,2025-01,226
EMP-0345,2025-02,231
EMP-0345,2025-03,234
EMP-0345,2025-04,231
EMP-0345,2025-05,224
EMP-0345,2025-06,223
EMP-0345,2025-07,221
EMP-0345,2025-08,222
EMP-0345,2025-09,220
EMP-0345,2025-10,211
EMP-0345,2025-11,209
EMP-0345,2025-12,208
EMP-0346,2025-01,235
EMP-0346,2025-02,232
EMP-0346,2025-03,240
EMP-0346,2025-04,231
EMP-0346,2025-05,237
EMP-0346,2025-06,236
EMP-0346,2025-07,240
EMP-0346,2025-08,240
EMP-0346,2025-09,245
EMP-0346,2025-10,243
EMP-0346,2025-11,238
EMP-0346,2025-12,245
EMP-0347,2025-01,127
EMP-0347,2025-02,128
EMP-0347,2025-03,131
EMP-0347,2025-04,128
EMP-0347,2025-05,130
EMP-0347,2025-06,128
EMP-0347,2025-07,128
EMP-0347,2025-08,128
EMP-0347,2025-09,124
EMP-0347,2025-10,122
EMP-0347,2025-11,125
EMP-0347,2025-12,127
EMP-0348,2025-01,209
EMP-0348,2025-02,210
EMP-0348,2025-03,209
EMP-0348,2025-04,215
EMP-0348,2025-05,214
EMP-0348,2025-06,215
EMP-0348,2025-07,220
EMP-0348,2025-08,217
EMP-0348,2025-09,224
EMP-0348,2025-10,217
EMP-0348,2025-11,224
EMP-0348,2025-12,222
EMP-0349,2025-01,156
EMP-0349,2025-02,150
EMP-0349,2025-03,149
EMP-0349,2025-04,146
EMP-0349,2025-05,144
EMP-0349,2025-06,144
EMP-0349,2025-07,147
EMP-0349,2025-08,148
EMP-0349,2025-09,149
EMP-0349,2025-10,146
EMP-0349,2025-11,143
EMP-0349,2025-12,148
EMP-0350,2025-01,220
EMP-0350,2025-02,227
EMP-0350,2025-03,226
EMP-0350,2025-04,226
EMP-0350,2025-05,231
EMP-0350,2025-06,237
EMP-0350,2025-07,236
EMP-0350,2025-08,234
EMP-0350,2025-09,234
EMP-0350,2025-10,236
EMP-0350,2025-11,240
EMP-0350,2025-12,240
EMP-0351,2025-01,157
EMP-0351,2025-02,162
EMP-0351,2025-03,163
EMP-0351,2025-04,164
EMP-0351,2025-05,159
EMP-0351,2025-06,151
EMP-0351,2025-07,152
EMP-0351,2025-08,152
EMP-0351,2025-09,150
EMP-0351,2025-10,151
EMP-0351,2025-11,151
EMP-0351,2025-12,154
EMP-0352,2025-01,87
EMP-0352,2025-02,86
EMP-0352,2025-03,88
EMP-0352,2025-04,88
EMP-0352,2025-05,89
EMP-0352,2025-06,88
EMP-0352,2025-07,87
EMP-0352,2025-08,87
EMP-0352,2025-09,87
EMP-0352,2025-10,88
EMP-0352,2025-11,88
EMP-0352,2025-12,85
EMP-0353,2025-01,230
EMP-0353,2025-02,234
EMP-0353,2025-03,233
EMP-0353,2025-04,232
EMP-0353,2025-05,237
EMP-0353,2025-06,234
EMP-0353,2025-07,227
EMP-0353,2025-08,226
EMP-0353,2025-09,224
EMP-0353,2025-10,220
EMP-0353,2025-11,219
EMP-0353,2025-12,221
EMP-0354,2025-01,119
EMP-0354,2025-02,120
EMP-0354,2025-03,124
EMP-0354,2025-04,123
EMP-0354,2025-05,124
EMP-0354,2025-06,123
EMP-0354,2025-07,121
EMP-0354,2025-08,120
EMP-0354,2025-09,119
EMP-0354,2025-10,120
EMP-0354,2025-11,126
EMP-0354,2025-12,124
EMP-0355,2025-01,179
EMP-0355,2025-02,179
EMP-0355,2025-03,180
EMP-0355,2025-04,181
EMP-0355,2025-05,186
EMP-0355,2025-06,177
EMP-0355,2025-07,118
EMP-0355,2025-08,115
EMP-0355,2025-09,118
EMP-0355,2025-10,116
EMP-0355,2025-11,114
EMP-0355,2025-12,115
EMP-0356,2025-01,66
EMP-0356,2025-02,65
EMP-0356,2025-03,64
EMP-0356,2025-04,63
EMP-0356,2025-05,63
EMP-0356,2025-06,62
EMP-0356,2025-07,63
EMP-0356,2025-08,59
EMP-0356,2025-09,58
EMP-0356,2025-10,57
EMP-0356,2025-11,57
EMP-0356,2025-12,56
EMP-0357,2025-01,221
EMP-0357,2025-02,213
EMP-0357,2025-03,213
EMP-0357,2025-04,215
EMP-0357,2025-05,223
EMP-0357,2025-06,221
EMP-0357,2025-07,222
EMP-0357,2025-08,214
EMP-0357,2025-09,204
EMP-0357,2025-10,207
EMP-0357,2025-11,207
EMP-0357,2025-12,212
EMP-0358,2025-01,197
EMP-0358,2025-02,199
EMP-0358,2025-03,206
EMP-0358,2025-04,208
EMP-0358,2025-05,209
EMP-0358,2025-06,209
EMP-0358,2025-07,202
EMP-0358,2025-08,207
EMP-0358,2025-09,204
EMP-0358,2025-10,206
EMP-0358,2025-11,200
EMP-0358,2025-12,195
EMP-0359,2025-01,147
EMP-0359,2025-02,146
EMP-0359,2025-03,150
EMP-0359,2025-04,150
EMP-0359,2025-05,144
EMP-0359,2025-06,147
EMP-0359,2025-07,145
EMP-0359,2025-08,147
EMP-0359,2025-09,147
EMP-0359,2025-10,142
EMP-0359,2025-11,142
EMP-0359,2025-12,148
EMP-0360,2025-01,218
EMP-0360,2025-02,218
EMP-0360,2025-03,223
EMP-0360,2025-04,224
EMP-0360,2025-05,225
EMP-0360,2025-06,220
EMP-0360,2025-07,221
EMP-0360,2025-08,226
EMP-0360,2025-09,222
EMP-0360,2025-10,228
EMP-0360,2025-11,228
EMP-0360,2025-12,224
EMP-0361,2025-01,118
EMP-0361,2025-02,117
EMP-0361,2025-03,119
EMP-0361,2025-04,118
EMP-0361,2025-05,118
EMP-0361,2025-06,119
EMP-0361,2025-07,120
EMP-0361,2025-08,115
EMP-0361,2025-09,112
EMP-0361,2025-10,114
EMP-0361,2025-11,114
EMP-0361,2025-12,113
EMP-0362,2025-01,219
EMP-0362,2025-02,214
EMP-0362,2025-03,205
EMP-0362,2025-04,205
EMP-0362,2025-05,203
EMP-0362,2025-06,199
EMP-0362,2025-07,199
EMP-0362,2025-08,200
EMP-0362,2025-09,208
EMP-0362,2025-10,202
EMP-0362,2025-11,207
EMP-0362,2025-12,211
EMP-0363,2025-01,75
EMP-0363,2025-02,75
EMP-0363,2025-03,74
EMP-0363,2025-04,74
EMP-0363,2025-05,76
EMP-0363,2025-06,77
EMP-0363,2025-07,78
EMP-0363,2025-08,77
EMP-0363,2025-09,75
EMP-0363,2025-10,75
EMP-0363,2025-11,77
EMP-0363,2025-12,75
EMP-0364,2025-01,217
EMP-0364,2025-02,218
EMP-0364,2025-03,214
EMP-0364,2025-04,211
EMP-0364,2025-05,209
EMP-0364,2025-06,203
EMP-0364,2025-07,199
EMP-0364,2025-08,202
EMP-0364,2025-09,197
EMP-0364,2025-10,191
EMP-0364,2025-11,189
EMP-0364,2025-12,192
EMP-0365,2025-01,177
EMP-0365,2025-02,175
EMP-0365,2025-03,175
EMP-0365,2025-04,169
EMP-0365,2025-05,171
EMP-0365,2025-06,172
EMP-0365,2025-07,171
EMP-0365,2025-08,174
EMP-0365,2025-09,170
EMP-0365,2025-10,174
EMP-0365,2025-11,175
EMP-0365,2025-12,174
EMP-0366,2025-11,239
EMP-0366,2025-12,238
EMP-0367,2025-01,140
EMP-0367,2025-02,137
EMP-0367,2025-03,135
EMP-0367,2025-04,138
EMP-0367,2025-05,136
EMP-0367,2025-06,138
EMP-0367,2025-07,143
EMP-0367,2025-08,142
EMP-0367,2025-09,144
EMP-0367,2025-10,141
EMP-0367,2025-11,143
EMP-0367,2025-12,144
EMP-0368,2025-01,228
EMP-0368,2025-02,225
EMP-0368,2025-03,218
EMP-0368,2025-04,220
EMP-0368,2025-05,211
EMP-0368,2025-06,210
EMP-0368,2025-07,214
EMP-0368,2025-08,215
EMP-0368,2025-09,223
EMP-0368,2025-10,228
EMP-0368,2025-11,225
EMP-0368,2025-12,225
EMP-0369,2025-01,164
EMP-0369,2025-02,159
EMP-0369,2025-03,156
EMP-0369,2025-04,154
EMP-0369,2025-05,148
EMP-0369,2025-06,148
EMP-0369,2025-07,147
EMP-0369,2025-08,142
EMP-0369,2025-09,143
EMP-0369,2025-10,145
EMP-0369,2025-11,146
EMP-0369,2025-12,145
EMP-0370,2025-01,90
EMP-0370,2025-02,91
EMP-0370,2025-03,92
EMP-0370,2025-04,90
EMP-0370,2025-05,90
EMP-0370,2025-06,92
EMP-0370,2025-07,91
EMP-0370,2025-08,95
EMP-0370,2025-09,94
EMP-0370,2025-10,94
EMP-0370,2025-11,93
EMP-0370,2025-12,93
EMP-0371,2025-01,92
EMP-0371,2025-02,91
EMP-0371,2025-03,89
EMP-0371,2025-04,89
EMP-0371,2025-05,91
EMP-0371,2025-06,92
EMP-0371,2025-07,88
EMP-0371,2025-08,92
EMP-0371,2025-09,93
EMP-0371,2025-10,92
EMP-0371,2025-11,92
EMP-0371,2025-12,92
EMP-0372,2025-01,70
EMP-0372,2025-02,70
EMP-0372,2025-03,69
EMP-0372,2025-04,68
EMP-0372,2025-05,67
EMP-0372,2025-06,65
EMP-0372,2025-07,65
EMP-0372,2025-08,66
EMP-0372,2025-09,67
EMP-0372,2025-10,68
EMP-0372,2025-11,68
EMP-0372,2025-12,67
EMP-0373,2025-01,70
EMP-0373,2025-02,68
EMP-0373,2025-03,67
EMP-0373,2025-04,66
EMP-0373,2025-05,67
EMP-0373,2025-06,68
EMP-0373,2025-07,69
EMP-0373,2025-08,70
EMP-0373,2025-09,69
EMP-0373,2025-10,69
EMP-0373,2025-11,69
EMP-0373,2025-12,70
EMP-0374,2025-01,137
EMP-0374,2025-02,136
EMP-0374,2025-03,137
EMP-0374,2025-04,139
EMP-0374,2025-05,137
EMP-0374,2025-06,137
EMP-0374,2025-07,134
EMP-0374,2025-08,127
EMP-0374,2025-09,128
EMP-0374,2025-10,130
EMP-0374,2025-11,131
EMP-0374,2025-12,126
EMP-0375,2025-01,749
EMP-0375,2025-02,716
EMP-0375,2025-03,736
EMP-0375,2025-04,720
EMP-0375,2025-05,738
EMP-0375,2025-06,752
EMP-0375,2025-07,738
EMP-0375,2025-08,721
EMP-0375,2025-09,726
EMP-0375,2025-10,714
EMP-0375,2025-11,715
EMP-0375,2025-12,708
EMP-0376,2025-01,355
EMP-0376,2025-02,339
EMP-0376,2025-03,341
EMP-0376,2025-04,337
EMP-0376,2025-05,333
EMP-0376,2025-06,338
EMP-0376,2025-07,346
EMP-0376,2025-08,344
EMP-0376,2025-09,342
EMP-0376,2025-10,345
EMP-0376,2025-11,336
EMP-0376,2025-12,337
EMP-0377,2025-01,353
EMP-0377,2025-02,358
EMP-0377,2025-03,344
EMP-0377,2025-04,339
EMP-0377,2025-05,333
EMP-0377,2025-06,334
EMP-0377,2025-07,337
EMP-0377,2025-08,347
EMP-0377,2025-09,344
EMP-0377,2025-10,341
EMP-0377,2025-11,349
EMP-0377,2025-12,351
EMP-0378,2025-01,502
EMP-0378,2025-02,505
EMP-0378,2025-03,493
EMP-0378,2025-04,480
EMP-0378,2025-05,465
EMP-0378,2025-06,471
EMP-0378,2025-07,482
EMP-0378,2025-08,500
EMP-0378,2025-09,508
EMP-0378,2025-10,520
EMP-0378,2025-11,514
EMP-0378,2025-12,502
EMP-0379,2025-01,814
EMP-0379,2025-02,821
EMP-0379,2025-03,823
EMP-0379,2025-04,829
EMP-0379,2025-05,834
EMP-0379,2025-06,855
EMP-0379,2025-07,877
EMP-0379,2025-08,887
EMP-0379,2025-09,902
EMP-0379,2025-10,911
EMP-0379,2025-11,903
EMP-0379,2025-12,917
EMP-0380,2025-01,377
EMP-0380,2025-02,385
EMP-0380,2025-03,376
EMP-0380,2025-04,378
EMP-0380,2025-05,372
EMP-0380,2025-06,376
EMP-0380,2025-07,376
EMP-0380,2025-08,364
EMP-0380,2025-09,367
EMP-0380,2025-10,363
EMP-0380,2025-11,369
EMP-0380,2025-12,369
EMP-0381,2025-01,652
EMP-0381,2025-02,640
EMP-0381,2025-03,632
EMP-0381,2025-04,626
EMP-0381,2025-05,637
EMP-0381,2025-06,658
EMP-0381,2025-07,647
EMP-0381,2025-08,661
EMP-0381,2025-09,632
EMP-0381,2025-10,617
EMP-0381,2025-11,605
EMP-0381,2025-12,589
EMP-0382,2025-01,691
EMP-0382,2025-02,697
EMP-0382,2025-03,694
EMP-0382,2025-04,699
EMP-0382,2025-05,709
EMP-0382,2025-06,713
EMP-0382,2025-07,722
EMP-0382,2025-08,721
EMP-0382,2025-09,704
EMP-0382,2025-10,719
EMP-0382,2025-11,711
EMP-0382,2025-12,698
EMP-0383,2025-01,627
EMP-0383,2025-02,616
EMP-0383,2025-03,611
EMP-0383,2025-04,615
EMP-0383,2025-05,619
EMP-0383,2025-06,608
EMP-0383,2025-07,602
EMP-0383,2025-08,615
EMP-0383,2025-09,621
EMP-0383,2025-10,647
EMP-0383,2025-11,662
EMP-0383,2025-12,677
EMP-0384,2025-01,781
EMP-0384,2025-02,793
EMP-0384,2025-03,792
EMP-0384,2025-04,783
EMP-0384,2025-05,786
EMP-0384,2025-06,801
EMP-0384,2025-07,809
EMP-0384,2025-08,795
EMP-0384,2025-09,807
EMP-0384,2025-10,797
EMP-0384,2025-11,800
EMP-0384,2025-12,795
EMP-0385,2025-01,676
EMP-0385,2025-02,686
EMP-0385,2025-03,672
EMP-0385,2025-04,698
EMP-0385,2025-05,673
EMP-0385,2025-06,665
EMP-0385,2025-07,670
EMP-0385,2025-08,678
EMP-0385,2025-09,677
EMP-0385,2025-10,676
EMP-0385,2025-11,682
EMP-0385,2025-12,679
EMP-0386,2025-01,875
EMP-0386,2025-02,890
EMP-0386,2025-03,906
EMP-0386,2025-04,888
EMP-0386,2025-05,887
EMP-0386,2025-06,882
EMP-0386,2025-07,864
EMP-0386,2025-08,870
EMP-0386,2025-09,861
EMP-0386,2025-10,872
EMP-0386,2025-11,853
EMP-0386,2025-12,882
EMP-0387,2025-01,401
EMP-0387,2025-02,403
EMP-0387,2025-03,409
EMP-0387,2025-04,404
EMP-0387,2025-05,411
EMP-0387,2025-06,401
EMP-0387,2025-07,413
EMP-0387,2025-08,413
EMP-0387,2025-09,408
EMP-0387,2025-10,406
EMP-0387,2025-11,413
EMP-0387,2025-12,408
EMP-0388,2025-01,664
EMP-0388,2025-02,661
EMP-0388,2025-03,645
EMP-0388,2025-04,668
EMP-0388,2025-05,660
EMP-0388,2025-06,671
EMP-0388,2025-07,674
EMP-0388,2025-08,661
EMP-0388,2025-09,661
EMP-0388,2025-10,671
EMP-0388,2025-11,668
EMP-0388,2025-12,684
EMP-0389,2025-01,358
EMP-0389,2025-02,365
EMP-0389,2025-03,362
EMP-0389,2025-04,354
EMP-0389,2025-05,350
EMP-0389,2025-06,351
EMP-0389,2025-07,355
