rank,employer_id,n_periods,n_gap_periods,longest_run,n_late_paid,total_expected,total_actual,total_shortfall,median_gap_pct,run_start,run_end,first_gap_period,cum_shortfall_pct,status,reason,score_c,score_c_norm
295,EMP-0423,12,1,1,0,43189000.0,43060000.0,74000.0,0.02132564841498559,2025-12,2025-12,2025-12,0.0017133992451781703,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0213,0.49
296,EMP-0440,12,1,1,0,24523000.0,24367000.0,71000.0,0.02574329224075417,2025-03,2025-03,2025-03,0.0028952412021367693,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0257,0.49
297,EMP-0106,12,1,1,0,43018000.0,43034000.0,70000.0,0.02079002079002079,2025-11,2025-11,2025-11,0.0016272258124506022,ONE_OFF_GAP,"Kurang setor pada 2025-11, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0208,0.49
298,EMP-0935,12,1,1,0,38963000.0,38920000.0,70000.0,0.020914251568568867,2025-04,2025-04,2025-04,0.0017965762389959706,ONE_OFF_GAP,"Kurang setor pada 2025-04, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0209,0.49
299,EMP-0028,12,1,1,0,39364000.0,39094000.0,69000.0,0.02046870364876891,2025-12,2025-12,2025-12,0.0017528706432273142,ONE_OFF_GAP,"Kurang setor pada 2025-12, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0205,0.49
300,EMP-0436,12,1,1,0,28426000.0,28273000.0,69000.0,0.021139705882352942,2025-03,2025-03,2025-03,0.002427355238162246,ONE_OFF_GAP,"Kurang setor pada 2025-03, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0211,0.49
301,EMP-0327,12,1,1,0,35272000.0,35323000.0,59000.0,0.02062937062937063,2025-09,2025-09,2025-09,0.001672714901338172,ONE_OFF_GAP,"Kurang setor pada 2025-09, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0206,0.49
302,EMP-0421,12,1,1,0,33094000.0,33099000.0,54000.0,0.02057142857142857,2025-10,2025-10,2025-10,0.001631715718861425,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0206,0.49
303,EMP-0925,12,1,1,0,27727000.0,27663000.0,46000.0,0.02006105538595726,2025-10,2025-10,2025-10,0.0016590327117971652,ONE_OFF_GAP,"Kurang setor pada 2025-10, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0201,0.49
304,EMP-0114,12,1,1,0,25991000.0,25958000.0,45000.0,0.020699172033118676,2025-07,2025-07,2025-07,0.0017313685506521487,ONE_OFF_GAP,"Kurang setor pada 2025-07, tetapi tidak berulang berturut-turut — dianggap wajar.",0.0207,0.49
305,EMP-0001,12,0,0,0,122379000.0,122392000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
306,EMP-0003,12,0,0,0,121601000.0,122280000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
307,EMP-0004,12,0,0,0,50455000.0,50474000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
308,EMP-0005,12,0,0,0,76966000.0,77023000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
309,EMP-0007,12,0,0,0,44294000.0,44187000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
310,EMP-0008,12,0,0,0,44090000.0,44039000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
311,EMP-0009,12,0,0,0,59860000.0,59646000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
312,EMP-0011,12,0,0,0,127214000.0,127142000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
313,EMP-0012,12,0,0,0,121362000.0,121818000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
314,EMP-0013,12,0,0,0,76203000.0,76146000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
315,EMP-0014,12,0,0,0,105841000.0,105730000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
316,EMP-0016,12,0,0,0,101427000.0,101276000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
317,EMP-0018,12,0,0,0,79666000.0,79912000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
318,EMP-0019,2,0,0,0,24299000.0,24466000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
319,EMP-0020,12,0,0,0,91313000.0,91163000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
320,EMP-0021,12,0,0,0,72797000.0,72960000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
321,EMP-0022,12,0,0,0,117840000.0,117920000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
322,EMP-0023,12,0,0,0,116105000.0,116320000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
323,EMP-0025,12,0,0,0,103790000.0,104463000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
324,EMP-0026,12,0,0,0,47429000.0,47487000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
325,EMP-0027,12,0,0,0,138926000.0,138910000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
326,EMP-0029,12,0,0,0,103604000.0,103559000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
327,EMP-0030,12,0,0,0,77452000.0,77548000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
328,EMP-0032,12,0,0,0,74266000.0,74379000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
329,EMP-0033,12,0,0,0,39827000.0,39954000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
330,EMP-0034,12,0,0,0,40112000.0,40064000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
331,EMP-0036,12,0,0,0,528872000.0,530289000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
332,EMP-0037,12,0,0,0,502134000.0,503417000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
333,EMP-0038,12,0,0,0,457907000.0,456911000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
334,EMP-0040,12,0,0,0,523377000.0,522165000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
335,EMP-0041,12,0,0,0,284508000.0,285909000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
336,EMP-0042,12,0,0,0,428446000.0,429342000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
337,EMP-0044,12,0,0,0,238082000.0,238968000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
338,EMP-0045,12,0,0,0,417940000.0,415665000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
339,EMP-0046,12,0,0,0,402789000.0,403927000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
340,EMP-0047,12,0,0,0,505146000.0,504342000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
341,EMP-0049,12,0,0,0,272047000.0,273759000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
342,EMP-0050,2,0,0,0,39776000.0,39963000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
343,EMP-0051,12,0,0,0,517907000.0,517641000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
344,EMP-0054,12,0,0,0,382602000.0,382774000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
345,EMP-0055,12,0,0,0,189856000.0,189806000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
346,EMP-0056,12,0,0,0,384724000.0,386806000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
347,EMP-0057,12,0,0,0,352062000.0,352562000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
348,EMP-0058,12,0,0,0,370302000.0,370485000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
349,EMP-0059,12,0,0,0,333381000.0,334843000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
350,EMP-0061,12,0,0,0,498038000.0,498932000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
351,EMP-0062,12,0,0,0,197108000.0,196645000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
352,EMP-0063,12,0,0,0,222186000.0,222445000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
353,EMP-0064,12,0,0,0,337588000.0,339093000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
354,EMP-0065,12,0,0,0,243925000.0,243752000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
355,EMP-0066,12,0,0,0,565770000.0,562089000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
356,EMP-0067,12,0,0,0,421114000.0,421812000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
357,EMP-0068,12,0,0,0,326711000.0,327339000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
358,EMP-0069,12,0,0,0,1672587000.0,1679378000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
359,EMP-0070,12,0,0,0,2087629000.0,2089322000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
360,EMP-0071,12,0,0,0,715268000.0,716726000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
361,EMP-0075,12,0,0,0,1337779000.0,1343731000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
362,EMP-0079,12,0,0,0,1839281000.0,1833631000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
363,EMP-0081,12,0,0,0,1960022000.0,1963854000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
364,EMP-0082,12,0,0,0,1923216000.0,1924263000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
365,EMP-0083,12,0,0,0,1650778000.0,1656976000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
366,EMP-0084,12,0,0,0,686788000.0,687311000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
367,EMP-0085,12,0,0,0,1057625000.0,1060535000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
368,EMP-0086,12,0,0,0,1667086000.0,1677910000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
369,EMP-0087,12,0,0,0,1634512000.0,1634071000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
370,EMP-0089,12,0,0,0,1828052000.0,1828128000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
371,EMP-0091,12,0,0,0,1544203000.0,1545238000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
372,EMP-0093,12,0,0,0,1214743000.0,1214324000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
373,EMP-0095,12,0,0,0,2063706000.0,2063959000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
374,EMP-0096,12,0,0,0,952930000.0,959710000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
375,EMP-0097,12,0,0,0,1449630000.0,1447432000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
376,EMP-0098,12,0,0,0,1675754000.0,1671629000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
377,EMP-0101,12,0,0,0,719047000.0,718536000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
378,EMP-0103,12,0,0,0,99819000.0,99961000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
379,EMP-0104,12,0,0,0,55638000.0,55898000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
380,EMP-0105,12,0,0,0,115476000.0,115637000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
381,EMP-0107,12,0,0,0,65421000.0,65597000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
382,EMP-0109,12,0,0,0,28780000.0,28876000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
383,EMP-0110,12,0,0,0,96711000.0,96691000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
384,EMP-0111,12,0,0,0,75496000.0,75360000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
385,EMP-0112,12,0,0,0,38880000.0,38864000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
386,EMP-0113,12,0,0,0,52780000.0,52666000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
387,EMP-0118,12,0,0,0,49485000.0,49491000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
388,EMP-0119,12,0,0,0,80302000.0,80684000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
389,EMP-0120,12,0,0,0,125691000.0,125917000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
390,EMP-0121,12,0,0,0,62951000.0,62940000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
391,EMP-0123,12,0,0,0,108442000.0,109080000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
392,EMP-0124,12,0,0,0,61484000.0,61528000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
393,EMP-0126,12,0,0,0,91070000.0,90748000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
394,EMP-0128,12,0,0,0,58116000.0,58040000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
395,EMP-0130,12,0,0,0,90835000.0,90994000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
396,EMP-0131,12,0,0,0,47087000.0,47155000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
397,EMP-0132,12,0,0,0,72479000.0,72509000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
398,EMP-0134,12,0,0,0,99392000.0,99608000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
399,EMP-0135,12,0,0,0,76088000.0,76107000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
400,EMP-0136,12,0,0,0,44596000.0,44352000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
401,EMP-0137,12,0,0,0,161816000.0,162340000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
402,EMP-0138,12,0,0,0,298767000.0,298858000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
403,EMP-0141,12,0,0,0,383273000.0,381950000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
404,EMP-0142,12,0,0,0,264834000.0,263695000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
405,EMP-0144,12,0,0,0,270502000.0,270254000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
406,EMP-0145,12,0,0,0,470357000.0,469401000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
407,EMP-0147,12,0,0,0,425935000.0,424460000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
408,EMP-0148,12,0,0,0,398774000.0,398619000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
409,EMP-0149,12,0,0,0,503023000.0,505179000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
410,EMP-0153,12,0,0,0,367957000.0,368685000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
411,EMP-0154,12,0,0,0,338021000.0,337147000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
412,EMP-0155,12,0,0,0,307506000.0,307722000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
413,EMP-0156,12,0,0,0,276628000.0,277088000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
414,EMP-0157,12,0,0,0,403391000.0,404341000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
415,EMP-0158,12,0,0,0,408708000.0,409607000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
416,EMP-0159,12,0,0,0,305813000.0,305254000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
417,EMP-0160,12,0,0,0,342478000.0,341793000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
418,EMP-0161,12,0,0,0,300196000.0,301949000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
419,EMP-0163,12,0,0,0,476948000.0,475087000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
420,EMP-0165,12,0,0,0,404085000.0,402543000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
421,EMP-0167,12,0,0,0,248153000.0,246482000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
422,EMP-0170,12,0,0,0,277522000.0,277656000.0,0.0,0.0,,,,0.0,NORMAL,Setoran sesuai dengan yang seharusnya (selisih dalam toleransi 2% / Rp10.000).,0.0,0.0
